alert_id,fault_id,fault_name,confidence,method,rule_name,exists
5:gaia-dbservice1-2021-07-24_20`:05`:47-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-25_14`:26`:40-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-25_18`:26`:17-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-25_23`:20`:58-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-26_03`:04`:32-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-26_04`:04`:53-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-26_07`:07`:59-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-26_08`:36`:33-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-26_11`:03`:52-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-26_16`:27`:07-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-27_08`:17`:30-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-27_11`:45`:11-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-27_15`:35`:39-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-27_23`:46`:25-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-dbservice1-2021-07-28_00`:36`:27-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-28_09`:33`:39-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-dbservice1-2021-07-28_12`:34`:11-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-dbservice1-2021-07-28_13`:00`:00-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-28_15`:31`:33-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-dbservice1-2021-07-28_20`:00`:21-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-28_22`:01`:39-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-dbservice1-2021-07-29_03`:28`:44-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-dbservice1-2021-07-29_15`:34`:36-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-dbservice1-2021-07-30_22`:05`:18-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-31_03`:37`:06-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice1-2021-07-31_03`:57`:07-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-dbservice1-2021-07-31_23`:18`:43-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-01_12`:54`:56-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-01_15`:10`:23-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-02_02`:30`:02-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-02_20`:25`:48-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-02_23`:52`:33-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-03_23`:59`:43-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-04_01`:44`:18-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-05_04`:24`:49-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-05_05`:38`:35-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-06_09`:35`:39-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-06_13`:50`:30-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-06_15`:59`:17-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-07_05`:06`:28-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-07_11`:21`:32-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-07_14`:53`:00-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-08_00`:41`:32-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-08_02`:38`:17-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-08_04`:54`:18-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-08_21`:42`:20-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-10_19`:18`:46-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-10_21`:40`:37-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-11_05`:35`:39-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-11_07`:31`:56-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-11_22`:43`:59-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-12_01`:33`:01-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-12_05`:04`:15-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-12_13`:16`:48-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-12_21`:59`:44-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-12_22`:54`:34-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-13_06`:19`:25-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-14_06`:12`:02-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-14_21`:30`:16-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-15_02`:52`:21-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-15_05`:03`:10-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-15_07`:38`:38-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-15_16`:48`:19-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-15_18`:03`:52-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-16_06`:02`:24-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-16_07`:05`:31-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-16_10`:06`:55-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-16_13`:36`:08-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-16_18`:19`:55-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-17_04`:56`:53-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-18_05`:25`:41-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-18_09`:58`:35-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-18_11`:26`:38-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-18_22`:38`:35-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-18_23`:41`:23-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-20_03`:01`:40-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-20_05`:59`:21-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-20_06`:53`:36-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-20_14`:16`:18-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-20_16`:42`:19-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-20_22`:09`:50-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-21_03`:59`:18-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-21_14`:09`:59-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-21_17`:01`:24-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-21_18`:03`:14-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-22_13`:53`:59-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-22_15`:51`:57-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-23_01`:10`:02-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-23_11`:30`:11-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-23_22`:34`:16-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-24_00`:43`:14-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-24_04`:27`:38-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-24_19`:58`:57-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-25_03`:43`:37-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-25_10`:09`:19-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-26_08`:09`:06-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-26_12`:52`:08-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-26_18`:49`:34-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-26_20`:38`:42-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-27_08`:44`:38-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-27_09`:46`:05-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-27_14`:03`:08-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-27_16`:07`:55-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-27_22`:42`:16-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-28_04`:46`:29-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-28_07`:31`:48-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-28_17`:33`:41-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-28_19`:45`:50-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-29_00`:50`:36-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-29_07`:58`:27-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-29_21`:58`:18-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-30_11`:03`:50-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-30_15`:11`:51-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-30_16`:39`:15-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-30_21`:23`:50-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-dbservice2-2021-07-31_02`:40`:10-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-logservice1-2021-07-02_06`:35`:51-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-02_14`:00`:59-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-03_04`:19`:49-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-03_07`:48`:56-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-03_11`:23`:55-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-04_00`:59`:41-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-04_22`:22`:05-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-05_03`:22`:55-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-05_08`:37`:23-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-05_14`:00`:02-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-05_17`:32`:22-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-05_21`:15`:22-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-logservice1-2021-07-07_07`:16`:14-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
